Company_Name,Month,Revenue,COGS,Operating_Expenses,Depreciation_Amortization,Accounts_Receivable,Accounts_Payable,Change_in_Inventory,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Received,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
HDFC Bank,01-01-2023,3824799226,1821738845,695828551.7,1638551.37,527754178.9,392208266,20733,326807957.2,143534924,15325339,57888503,29581501,135624096,90727380,56378.23,5785267,18001960,55194542,959531380.7
HDFC Bank,01-02-2023,4300813957,2048015188,443463636.3,730990.45,532997609.4,260777156.1,-118818.11,452333783.1,53400173,16394487,30671003,80021414,180955589,51484872,107634.44,36204667,31643648,43683574,1550301663
HDFC Bank,01-03-2023,3218833198,1353685522,567530278.4,1393352.13,292368661,405331162.6,99064.4,324404349.3,155058062,17252811,60186000,1888806,102423758,44181713,86457.69,10011762,4058848,63787653,879534360.8
HDFC Bank,01-04-2023,3759852837,1934382555,424430503.2,1929378.38,343184752.1,489666061.9,15464.65,350259944.6,114908336,23747415,50794649,10539669,,47108178,75201.52,17292909,19413938,58149762,816227021.8
HDFC Bank,01-05-2023,4229795799,2744369340,542057298.1,926632.58,580646842.3,259108996.2,-26392.45,235842290.1,111816202,40580924,25086627,11959207,57190864,99402013,69037.17,20060832,77175,11074355,680355036.3
HDFC Bank,01-06-2023,4158696331,2789938364,770300297.9,1418274.26,485654505.2,454637653.3,30218.53,149614417.4,115900603,19986039,5051646,70734518,134503439,89164252,57602.91,17353135,14689949,,553114999.3
HDFC Bank,01-07-2023,3004175827,1305254010,328613961.3,850008.29,423476681.5,351248316.6,42961.64,342576963.8,102140526,9392609,17089239,11594207,39824448,74931500,31002.17,29851990,3177902,17532327,969312390.4
HDFC Bank,01-08-2023,2677252155,1558500427,436742166.2,1576880.2,292274858.1,321975386.1,46030.95,170502390.5,107017388,19547958,53102022,28748123,44988955,66290435,3892.97,7296405,23623755,14139308,444672797.5
HDFC Bank,01-09-2023,3981504782,2078710094,753093672.8,1009270.67,200238249.6,214908077.1,-99646.01,287425253.8,178886817,19248594,3830121,11951552,55685560,80947292,78422.65,18130540,36926887,4268173,766444529.4
HDFC Bank,01-10-2023,2166976469,898968142.8,397275495.5,1314766.88,291225301.2,170087721.3,-27601.2,217683207.8,26130040,7456688,26507881,42428797,94553864,17962327,108113.26,4961828,14226224,33034792,744851051.3
HDFC Bank,01-11-2023,2124678206,1297493451,423409450.6,866317.66,134171117,164605518.8,63824.82,100943826.1,105325374,14163986,20491595,31175239,5845447,63105980,34846.7,13293556,1549420,11737532,228199181.3
HDFC Bank,01-12-2023,2152362117,862303316.4,369683717.4,1752041.6,286175388.8,116347814.9,58920.49,230093770.7,50275126,5281091,37962717,14945952,,27550115,1768.71,8012369,16481938,,603189966.2
ICICI Bank,01-01-2021,3699812467,1937971382,609024715,3529775.61,424165033.6,513548423.5,-45857.31,288204092.6,80511221,9249677,47657169,59576882,,94436040,201463.12,13737336,22432851,55306693,664223228.8
ICICI Bank,01-02-2021,2777551226,1690041907,425657697.7,1226366.32,263548801.3,162317977.3,-143009.96,165462905.4,132438502,20085721,16684388,47878717,122627198,44768534,15454.61,18138519,16553464,20978981,537857462.1
ICICI Bank,01-03-2021,3209828421,2113745034,510454373.3,1706531.25,,283825746.4,254786.79,146407253.4,86315182,25769115,4902059,44604238,,22005782,202213.77,27345255,29375562,17496623,380905774.3
ICICI Bank,01-04-2021,4151508436,1868419835,593885461.7,2854951.72,266773501,577099956.9,247637.88,422300784.9,184870156,39275054,74042569,16794513,51120091,28820898,66866.67,39564766,14512253,9615754,1115179288
ICICI Bank,01-05-2021,2982944926,1694033912,329692727.9,1697058.96,199069733,439097027,-19416.42,239804571.4,71648486,17606007,37375319,23429562,137064002,46338604,98617.34,5988099,23846553,33268890,788489480.3
ICICI Bank,01-06-2021,3516628330,1890387833,453379468.9,1561481.76,,216673172.3,-163465.55,293215257,114274548,6299492,22576162,57568342,28465797,39483075,50724.48,30732364,34404782,62199283,835128692.1
ICICI Bank,01-07-2021,4096005157,2304049775,721675891.1,3702939.84,546263712.2,385205262.1,226947.88,267569872.9,102442388,40093087,30596658,31981908,128625581,90784126,27704.32,19854315,2844180,78119050,870371148.7
ICICI Bank,01-08-2021,3634060151,2344067204,438743353.9,3855659.55,466027632.6,448653043.4,-171814.91,212812398.2,93562958,29538040,48410263,59322532,86490964,98716167,120138.82,35259675,29188752,50571427,671815509.7
ICICI Bank,01-09-2021,3541593840,2340960761,400431137.6,3103209.9,457046153.8,221286154.6,53467.83,200050485.4,146086805,8978989,13792249,28098059,137901637,102202896,78402.75,19847987,17920863,1416953,615251087.1
ICICI Bank,01-10-2021,4612076483,2526023424,727453151.8,2251851.41,629814623.9,682928310.4,125184.51,339649976.9,186068877,25580123,64505778,35935918,62396414,124153582,142368.69,41722758,12550508,33214626,892287730.7
ICICI Bank,01-11-2021,3539774344,1482235474,666704024.6,2503911.22,335683546.2,357670300.1,-213595.22,347708711.4,42237532,8570556,65626102,54101105,168978911,98816021,90865.46,953692,16994986,21614133,1166913072
ICICI Bank,01-12-2021,3280115491,1519387181,642065557,2901686.78,166913034.4,491302539.2,101498.96,279665688.2,121154185,10570521,1478768,50195943,9953821,61483654,103009.84,21901890,15008832,58658083,787084396.6
ICICI Bank,01-01-2022,5126982605,3411121405,871604614.4,1534319.98,,460967102.4,-52766.75,211064146.4,204383203,5553535,3678621,15074661,241108042,30450573,208726.76,48791739,43757228,44050399,686866853.3
ICICI Bank,01-02-2022,2149736951,1402966340,267047035,2493262.97,210300142.1,138700278.4,-48988.23,119930893.9,67043024,751518,17290529,28380039,48383190,31581133,250933.77,16716407,2332214,27496053,352973875.6
ICICI Bank,01-03-2022,2188998437,1110575716,360706981.3,2585119.85,136357239.1,303977255.6,-2672.54,179428934.9,35135446,17339837,3529801,33242121,38362595,33424949,106461.99,6284851,18375315,32455693,588566110.6
ICICI Bank,01-04-2022,4437134940,1965041952,787745043.5,2746698.23,342284751.5,442247208.6,-315447.93,421086986.2,191577442,30031137,37917521,48439031,19575137,12762750,94803.4,32027722,25434984,21847630,1131811301
ICICI Bank,01-05-2022,4737309230,1984017729,871351521.6,1763570.13,238675077,353793560.8,-133076.77,470484994.8,134197859,16192668,34971274,61051512,205015616,21173866,103870.32,20479634,10670216,3641771,1524545647
ICICI Bank,01-06-2022,3531714609,2434140792,384705972.7,2483815.47,419221328.5,350986756.6,193862.01,178216961.1,89643322,33122266,2141912,70253175,18740105,60627118,269965.32,18173652,2195690,43531276,564981195.3
ICICI Bank,01-07-2022,3128561785,1697626397,511313285.3,4025794.69,469117280.1,,-79469.59,229905525.5,114177696,9911142,1722907,27681791,86756654,73991663,150281.49,24729233,6921983,40081357,698165560.4
ICICI Bank,01-08-2022,4652777223,3048054833,563913833.3,3319263.66,538490792.1,452381063.3,-49630.12,260202139.3,68675795,30443477,64384099,92613228,,84758408,191879.18,38363911,3110691,85244177,565347424
ICICI Bank,01-09-2022,3769434876,2514456194,485280663.3,2540773.16,327106276.7,,-884,192424504.7,175199169,1017481,53926452,26271534,98699316,2338377,109184.41,32271884,17583780,20696165,474136224.2
ICICI Bank,01-10-2022,4311317015,2151661200,821765428.4,1424575.84,330537982,528074466.6,143689.84,334472596.6,54482026,14634171,52866880,74813558,,74099471,46100.93,31338158,4532688,27995739,856615932.8
ICICI Bank,01-11-2022,3307517655,1586533035,336557240.6,3907470.34,262388223.6,421093922.5,5081.19,346106844.9,110215073,19384838,18664179,5304120,35002379,5813775,63456.95,24019663,12565034,,969132619.7
ICICI Bank,01-12-2022,4861515219,2612572094,679642400.9,3780881.85,390338703.6,275013416.6,-301588.57,392325181.2,223572184,40981729,65829275,19975372,155949526,84648451,191352.92,20035161,25056359,22438280,1104480712
ICICI Bank,01-01-2023,4036358492,2057348975,494607808.7,1347945.42,280863177.8,258651042.4,126427.5,371100427.1,189375064,308617,11368954,67853612,112688466,94329098,118203.51,734275,32775006,76795291,1093407958
ICICI Bank,01-02-2023,4049778920,1693571692,684412531.2,2181336.94,481962795.5,579364128.2,-117268.25,417948674.3,65931696,39835189,40339104,47623905,179391199,2592316,269386.17,33265940,39450157,59009476,1414425516
ICICI Bank,01-03-2023,2737137404,1130903014,319081732.6,1837260.05,258807738.7,194113806.4,219083.63,321788164.3,107811928,10625643,51535568,53440239,116963377,43099658,316378.14,5296990,12299755,32220741,987046256
ICICI Bank,01-04-2023,4303320417,2056395603,618385373.4,3246659.21,470594310.1,246615358.7,-223442.14,407134860.1,98994757,11199747,72548971,48726898,191652636,7081530,38127.43,26635617,30110314,66128719,1301440133
ICICI Bank,01-05-2023,3163095492,1873136297,527161646.3,2423125.22,209618257.2,336896655.1,-28713.1,190699387.3,124517823,15652956,62365781,40004651,51982472,38819913,18603.65,13618723,23479908,8527835,492854637
ICICI Bank,01-06-2023,3163713844,1753979043,572086604.2,4646356.19,238487418.1,235952132.1,139009.99,209412049.2,150884334,18587074,17256299,26560140,,32791816,321230.63,23061941,30973687,24530166,455832492.6
ICICI Bank,01-07-2023,3693968475,1578124322,381445814.8,1737282.79,206013703.6,348845582.9,4310.69,433599584.5,146667261,27054353,4300915,48632668,,48710324,196884.08,1636675,15125440,17579065,1172716974
ICICI Bank,01-08-2023,2049608066,1407867640,235331474.3,1445704.08,241761504.5,148574083.6,188154.97,101602238.1,22256591,3541815,8434610,24167060,71719010,59435595,194865.05,4139289,15986546,5351826,373543398.2
ICICI Bank,01-09-2023,3662068323,2322152866,540644232.3,1536610.14,365305909.4,258058670.5,110924.42,199817806.2,159586919,22802311,62039407,225391,182665830,6698541,305827.96,16968603,21385690,,583520624.7
ICICI Bank,01-10-2023,2130626740,1295603050,377360163,1970260.55,246012962.8,138830589,90383.34,114415881.6,25099091,10119600,33692118,5250295,37706355,14401814,90859.78,5679980,5149534,,337532685.9
ICICI Bank,01-11-2023,3238832576,2241024206,397121466.5,4627667.09,260466501.1,260383519.8,124647.44,150171725.8,82496231,6330034,21586261,45504302,15542211,23809061,150851.49,22171634,29193726,45475,413809232.4
ICICI Bank,01-12-2023,3613207732,1719323516,459397170,4857735.57,225954285.4,302412741.8,7032.45,358621761.6,168207312,2076198,7466511,18246135,,78147796,123758.46,20462320,24437007,68529722,777810963.8
State Bank of India,01-01-2021,178517239.4,122403297.1,18609035.1,237793.92,13662390.93,19664635.76,-21494.54,9376226.799,8820487,1389678,2392216,251514,5122964,4095077,13145.77,784192,435928,920114,23680133.4
State Bank of India,01-02-2021,444791875.5,285136248.1,49907004.79,625420.89,27805063.55,60067880.23,39522.57,27437155.64,8116198,2723408,4784808,6637640,6837388,10547781,19387.78,42291,2122827,7432300,85608896.92
State Bank of India,01-03-2021,249739887.9,167818127.9,25375117.63,498672.35,32020930.76,,-45052.62,14136660.61,5385155,2468665,2909984,692924,2570115,1661655,37489.65,478108,594821,4670432,39846546.83
State Bank of India,01-04-2021,363765253.8,223469445.3,71023969.62,473948.88,26435817.07,50175633.63,-30613.45,17317959.71,4480492,200339,5889118,5128643,125355,4222102,37899.94,615937,1375607,19477,47038606.12
State Bank of India,01-05-2021,436772419,303369765.7,71106260.79,397131.01,32649178.29,28949933.26,-10070.28,15574098.13,12887516,1135627,245300,92036,,6439051,49678.1,853392,281696,3662340,24144054.4
State Bank of India,01-06-2021,232478852.5,116248441.3,38999279.41,739602.44,13300373.04,16399091,-75866.37,19307782.94,9114196,570508,4573574,4108502,1568146,483455,34260.84,2219484,547219,,50482734.83
State Bank of India,01-07-2021,424203731.2,192507642.7,83596834.36,128548.01,26016563.51,38331091.67,45505.72,37024813.54,19317305,1555537,6139353,652755,3666344,5650352,1283.82,3526362,743088,59778,91492418.62
State Bank of India,01-08-2021,245363652.5,108740895.1,39144327.36,319498.94,16491151.24,34977133.57,-2940.78,24369607.52,10733719,1785818,2951720,1160117,2082963,5962859,35771.14,61842,1281506,289134,64452281.55
State Bank of India,01-09-2021,386563757.2,236572752.1,62237051.63,359017.37,31424053.66,29807786.5,-33749.01,21938488.37,3917344,280833,3699100,1088963,6104128,1877145,17697.56,3618776,2283785,3994420,65672945.1
State Bank of India,01-10-2021,488102415.7,249940866.5,51274619.14,138325.99,55032891.93,43227009.5,-61727.17,46721732.51,18202032,4185224,4447395,9240658,19138432,7446153,16854.7,2567587,4795464,264237,150080084.5
State Bank of India,01-11-2021,142325787.9,70894381.14,26900385.53,457550.94,8316114.495,18604674.97,-47362.4,11132755.3,5285031,1379932,133498,1138585,723858,2818907,39645.56,44816,4138,,31222111.9
State Bank of India,01-12-2021,231878131.6,110029159.6,28159430.63,535432.13,,17334276.28,-7777.83,23422385.34,2431716,1583306,4051889,1338306,2150205,5424441,6913.88,1787040,86346,4523535,68855368.03
State Bank of India,01-01-2022,412925638.1,200265395.2,73780293.73,649542.48,37057935.28,41854598.81,-5840.59,34719987.29,18548190,2631543,5718618,8236781,10450695,8815282,7176.19,1008109,82409,7363280,101212172.9
State Bank of India,01-02-2022,294481511.6,176670918.4,52635243.35,157828.24,28103708.28,33283690.97,-4708.18,16293837.48,12779673,1112186,1643707,4893091,,6469723,12014.57,1908241,2252641,344126,33993960.44
State Bank of India,01-03-2022,109245005.7,59085998.46,11233787.11,635739.82,7756716.037,8532450.969,65086.69,9731305.045,1390436,13261,2022784,853605,2372948,1315823,18859.67,770692,428745,637787,29020509.13
State Bank of India,01-04-2022,325521487.4,160463233.4,40688784.44,739607.58,33040615.21,33709501.81,16609.58,31092367.38,9342146,1474620,1174846,1992569,1849395,6623063,34786.76,989336,767286,5224237,88076694.15
State Bank of India,01-05-2022,118522602.4,55650519.24,15628496.58,217040.48,16635339.93,6846348.801,27066.01,11810896.64,4390454,870946,1104934,2163349,493992,1796725,39839.22,223492,785833,,33465588.92
State Bank of India,01-06-2022,277126958.6,166856375.2,32680286.82,390641.12,33087561.87,20219131.93,-26084.39,19397574.16,4333787,1054096,1682678,167527,2744804,8299141,13781.6,1587819,1223697,5182101,56142684.47
State Bank of India,01-07-2022,121966698.2,61749470.5,13481533.91,286843.08,8810402.326,12431145.56,-25392.19,11683923.45,2640493,1009869,493814,2428462,1751797,97406,41103.9,964725,579223,384583,37107591.35
State Bank of India,01-08-2022,344872332.1,210594161.3,40408481.04,373184.89,34491121.72,31450911.5,45672.01,23467422.43,8562451,2403233,2822236,5386159,5646895,726448,21060.47,2519284,70463,6384956,72453867.28
State Bank of India,01-09-2022,181541326.2,109590928.5,32187036.08,724530.16,26349671.08,23173556.09,-43861.34,9940840.411,1851826,1192464,2948632,1695994,,564430,42071.76,1571356,36468,948202,24863001.23
State Bank of India,01-10-2022,265934697,143476176.7,49840701.24,452217.71,18706816.59,16684381.64,1096.29,18154454.75,4173447,2330344,1406150,525005,,7737682,26818.61,1229458,2069441,1167272,43674145.24
State Bank of India,01-11-2022,297971624.2,144297106.3,35993671.83,525230.7,16149627.85,29179171.95,-33491.98,29420211.52,11723378,1255715,1166670,680667,11237491,5319728,13648.26,1216593,2014017,,88544459.55
State Bank of India,01-12-2022,383843563.3,193900940.6,52683806.25,323586.2,21829708.46,33378045.93,-27497.16,34314704.11,18016221,1465915,350067,1706826,2059385,9829854,42689.69,3254890,2480223,2367322,89809950.34
State Bank of India,01-01-2023,137934002.7,87152616.42,21357965.3,599610.28,7813455.391,17469549.03,18436.54,7355855.248,6350149,952164,2428271,2549565,1149734,3073503,42325.33,863731,806608,1112548,17940608.74
State Bank of India,01-02-2023,162552451.2,72759072.46,20452853.65,654581.42,17968739.08,15168795.12,31001.6,17335131.28,5341453,197097,2928100,2709236,6579669,1953341,334.22,973737,1133387,1238697,53221842.85
State Bank of India,01-03-2023,340723408.2,158257093.1,48548003.54,604506.75,47968353.67,34312879.51,11582.65,33479577.89,5212752,1332559,3435088,2936537,3623425,3599537,21278.14,2146674,2327385,6689558,99683414.66
State Bank of India,01-04-2023,164782957.9,102901988.9,20186602.39,518573.04,16951625.26,21848864.17,11437.32,10423591.65,2610281,1310073,589421,1770394,6671203,4136725,39172.67,652873,1493990,1818036,37822742.95
State Bank of India,01-05-2023,505860736.2,315834946,58204746.22,823632.57,36281894.43,48764475.76,79168.71,32955260.99,15479924,1200532,7496287,5193378,17241678,11380228,741.34,4868923,3000109,7930221,99525159.98
State Bank of India,01-06-2023,389514258.3,243213256.3,70607780.12,171213.5,47008055.23,57152008.8,-23342.27,18923305.46,14346112,3632403,3221131,2007338,16679868,8977182,9069.11,2434138,104927,,61522282.38
State Bank of India,01-07-2023,246148672.9,169435903.6,46564211.9,269506.72,33209862.17,22301360.26,53861.29,7537139.364,10964683,1193982,619003,193839,6654754,506453,16578.6,2354590,445872,,19070307.09
State Bank of India,01-08-2023,381640193.8,251626819.1,60563875.6,316313.18,41253411.25,56890308.25,90933.76,17362374.78,15945039,2498578,3812010,1478081,18348105,7373372,5245.38,2399146,3071640,1545491,54654839.35
State Bank of India,01-09-2023,224699019.4,121513986.9,32425402.36,259447.74,22338400.67,30582554.41,24044.88,17689907.54,3232247,1101267,2055845,418829,11024074,3438780,39398.33,543898,1546933,,60325800.61
